gid,cnt_light,total_cnt_securitylight,old_area_ratio,sangga_area_ratio,cnt_cctv,cnt_112,traffic,클러스터
다사53aa22bb,16,49,0.01531168,0.106048,15,184.0,81.0,4
다사53aa23aa,26,15,0.002448,0.0315936,18,91.0,78.0,5
다사53aa23ab,0,5,0.0,0.0,0,1.0,7.0,1
다사53aa23ba,0,3,0.0,0.0,0,0.0,2.0,1
다사53aa23bb,0,0,0.0,0.0,0,0.0,0.0,1
다사53aa24aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53aa24ab,0,1,0.0,0.0,0,1.0,0.0,1
다사53aa24ba,0,0,0.0,0.010384,0,2.0,37.0,1
다사53aa24bb,0,3,0.0,0.035248,0,6.0,19.0,1
다사53aa25aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사53aa25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사53aa25bb,0,0,0.0,0.0,0,0.0,0.0,1
다사53ab14ba,0,0,0.0,0.0,3,1.0,0.0,1
다사53ab14bb,0,0,0.0,0.0,0,0.0,1.0,1
다사53ab15aa,0,1,0.0,0.0,10,51.0,21.0,1
다사53ab15ab,7,0,0.0,0.0,5,112.0,25.0,9
다사53ab15ba,22,2,0.0,0.109312,11,18.0,16.0,9
다사53ab15bb,26,7,0.0,0.2370464,11,9.0,1.0,9
다사53ab16aa,28,1,0.0,0.209904,0,14.0,3.0,9
다사53ab16ab,6,4,0.0,0.346416,0,6.0,0.0,1
다사53ab16ba,6,0,0.0,0.254592,0,19.0,7.0,1
다사53ab16bb,12,0,0.0,0.070816,0,33.0,6.0,1
다사53ab17aa,21,0,0.0,0.0,0,4.0,14.0,9
다사53ab17ab,31,8,0.0,0.162256,0,21.0,1.0,9
다사53ab17ba,28,0,0.0,0.096304,0,47.0,13.0,9
다사53ab17bb,29,1,0.0,0.001408,1,159.0,39.0,9
다사53ab18aa,19,0,0.0,0.0,0,8.0,4.0,9
다사53ab18ab,12,0,0.0,0.0,0,6.0,0.0,1
다사53ab18ba,0,0,0.0,0.015696,0,6.0,3.0,1
다사53ab18bb,19,10,0.0,0.195672,4,201.0,52.0,5
다사53ab19aa,18,47,0.0050944,0.188632,12,682.0,59.0,4
다사53ab19ab,14,42,0.0082448,0.1196256,10,320.0,44.0,4
다사53ab19ba,25,17,0.012928,0.1622752,9,377.0,48.0,4
다사53ab19bb,12,42,0.15143728,0.0394256,16,387.0,28.0,4
다사53ab20aa,9,40,0.0991776,0.0263888,29,277.0,19.0,7
다사53ab20ab,36,20,0.0259776,0.0476592,4,245.0,81.0,5
다사53ab20ba,26,20,0.0,0.166776,22,202.0,37.0,4
다사53ab20bb,14,2,0.0,0.015248,8,76.0,10.0,9
다사53ab21aa,0,0,0.0,0.0,7,4.0,1.0,1
다사53ab21ab,17,0,0.0,0.0,0,22.0,0.0,9
다사53ab21ba,0,0,0.0,0.0,0,4.0,0.0,1
다사53ab21bb,0,0,0.0,0.0,0,3.0,0.0,1
다사53ab22aa,6,23,0.021728,0.04688,1,99.0,34.0,9
다사53ab22ab,35,28,0.019344,0.106208,13,191.0,47.0,4
다사53ab22ba,50,0,0.0,0.0332768,11,151.0,68.0,2
다사53ab22bb,40,9,0.003264,0.0624944,20,170.0,43.0,2
다사53ab23aa,35,1,0.0,0.0,13,22.0,25.0,2
다사53ab23ab,13,5,0.0,0.0,0,1.0,0.0,1
다사53ab23ba,0,4,0.0,0.0,0,4.0,2.0,1
다사53ab23bb,0,0,0.0,0.0,0,0.0,0.0,1
다사53ab24aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53ab24ab,0,4,0.0,0.0,0,2.0,0.0,1
다사53ab24ba,0,20,0.0,0.101008,13,5.0,4.0,1
다사53ab24bb,0,5,0.0,0.0,6,0.0,1.0,1
다사53ab25aa,0,3,0.0,0.0,0,0.0,0.0,1
다사53ab25ab,0,1,0.0,0.0,0,3.0,0.0,1
다사53ab25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사53ab25bb,0,0,0.0,0.0,0,0.0,0.0,1
다사53ba14ba,0,0,0.0,0.0,0,0.0,0.0,1
다사53ba14bb,0,1,0.0,0.028784,4,19.0,5.0,1
다사53ba15aa,6,0,0.0,0.0267296,22,132.0,12.0,9
다사53ba15ab,20,0,0.0,0.164432,17,28.0,4.0,9
다사53ba15ba,30,0,0.0,0.0,3,9.0,7.0,9
다사53ba15bb,26,0,0.0,0.076296,0,50.0,10.0,9
다사53ba16aa,37,0,0.0,0.2160352,0,61.0,41.0,9
다사53ba16ab,31,1,0.0,0.172912,1,76.0,18.0,9
다사53ba16ba,26,0,0.0,0.141424,0,51.0,29.0,9
다사53ba16bb,27,13,0.01112,0.063104,4,191.0,72.0,5
다사53ba17aa,17,8,0.0,0.110544,4,97.0,27.0,9
다사53ba17ab,0,0,0.0,0.058272,0,1.0,0.0,1
다사53ba17ba,0,1,0.0,0.0,0,1.0,0.0,1
다사53ba17bb,7,0,0.0,0.0,0,6.0,0.0,1
다사53ba18aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53ba18ab,1,0,0.0,0.0,4,0.0,0.0,1
다사53ba18ba,12,4,0.0,0.178544,5,36.0,11.0,9
다사53ba18bb,12,49,0.0,0.154872,9,261.0,24.0,4
다사53ba19aa,14,44,0.076408,0.157064,7,277.0,40.0,4
다사53ba19ab,0,58,0.0492144,0.0407296,16,205.0,33.0,7
다사53ba19ba,2,55,0.04523104,0.0643104,10,207.0,29.0,7
다사53ba19bb,30,29,0.10056656,0.0402928,31,319.0,61.0,4
다사53ba20aa,13,15,0.0766752,0.180728,18,77.0,20.0,4
다사53ba20ab,5,0,0.0,0.0,10,94.0,7.0,1
다사53ba20ba,29,1,0.0,0.0,14,104.0,35.0,9
다사53ba20bb,17,0,0.0,0.0,0,72.0,38.0,9
다사53ba21aa,17,1,0.0,0.0195792,0,31.0,20.0,9
다사53ba21ab,14,35,0.00192,0.0409296,18,94.0,32.0,4
다사53ba21ba,0,3,0.0,0.0,0,3.0,7.0,1
다사53ba21bb,1,0,0.0,0.0,0,14.0,5.0,1
다사53ba22aa,21,2,0.0,0.0,13,70.0,30.0,9
다사53ba22ab,45,4,0.002576,0.01056,5,66.0,49.0,2
다사53ba22ba,16,0,0.0,0.04908,24,106.0,48.0,5
다사53ba22bb,30,0,0.0,0.0,9,79.0,19.0,9
다사53ba23aa,16,0,0.0,0.0,4,10.0,8.0,9
다사53ba23ab,2,0,0.0,0.0,0,0.0,0.0,1
다사53ba23ba,21,3,0.0,0.032192,0,7.0,0.0,9
다사53ba23bb,1,1,0.0,0.0,0,2.0,1.0,1
다사53ba24aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53ba24ab,0,0,0.0,0.0,0,2.0,7.0,1
다사53ba24ba,0,18,0.0,0.006784,0,6.0,17.0,1
다사53ba24bb,0,14,0.0121248,0.07312,3,4.0,0.0,1
다사53ba25aa,0,5,0.0,0.03344,0,5.0,0.0,1
다사53ba25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사53ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사53bb14ba,0,0,0.0,0.0,0,0.0,0.0,1
다사53bb14bb,0,1,0.0,0.0,0,6.0,1.0,1
다사53bb15aa,26,1,0.0,0.034176,3,14.0,3.0,9
다사53bb15ab,5,0,0.0,0.0,4,3.0,4.0,1
다사53bb15ba,42,0,0.0,0.0109136,0,9.0,19.0,2
다사53bb15bb,37,0,0.0,0.0,0,26.0,9.0,9
다사53bb16aa,33,1,0.0,0.0,2,25.0,11.0,9
다사53bb16ab,22,0,0.0,0.0,8,68.0,16.0,9
다사53bb16ba,0,33,0.04443792,0.031488,23,72.0,15.0,7
다사53bb16bb,10,26,0.0214055999999999,0.0801849599999999,10,201.0,78.0,4
다사53bb17aa,16,15,0.014448,0.0372056,5,153.0,40.0,9
다사53bb17ab,0,11,0.0,0.0,0,2.0,6.0,1
다사53bb17ba,0,0,0.0,0.0,0,2.0,0.0,1
다사53bb17bb,8,0,0.0,0.0412,6,11.0,0.0,1
다사53bb18aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53bb18ab,0,0,0.0,0.0,0,1.0,0.0,1
다사53bb18ba,6,0,0.0,0.0,4,10.0,7.0,1
다사53bb18bb,10,27,0.021757856,0.167408,4,40.0,25.0,4
다사53bb19aa,11,46,0.009536,0.063856,19,161.0,40.0,7
다사53bb19ab,8,20,0.009504,0.023856,10,119.0,7.0,9
다사53bb19ba,25,12,0.024192,0.06803504,4,84.0,5.0,9
다사53bb19bb,23,7,0.012216,0.096616,1,120.0,31.0,9
다사53bb20aa,4,48,0.0735270399999999,0.024752,12,116.0,13.0,7
다사53bb20ab,12,3,0.0,0.0,3,57.0,15.0,9
다사53bb20ba,28,0,0.01812672,0.01812672,0,179.0,50.0,5
다사53bb20bb,37,2,0.0,0.101384,5,138.0,69.0,5
다사53bb21aa,24,0,0.0,0.0117808,3,66.0,56.0,5
다사53bb21ab,16,4,0.0120752,0.0388112,5,114.0,56.0,5
다사53bb21ba,5,1,0.0,0.0,1,63.0,40.0,9
다사53bb21bb,34,8,0.016512,0.0499104,7,67.0,19.0,9
다사53bb22aa,34,4,0.0,0.002624,2,47.0,20.0,9
다사53bb22ab,29,0,0.0,0.0,27,137.0,93.0,5
다사53bb22ba,32,0,0.0,0.0,14,86.0,54.0,5
다사53bb22bb,25,0,0.0,0.0,0,40.0,21.0,9
다사53bb23aa,11,0,0.0,0.0,0,2.0,1.0,1
다사53bb23ab,0,0,0.0,0.0,0,1.0,0.0,1
다사53bb23ba,12,7,0.018528,0.03392,5,6.0,4.0,9
다사53bb23bb,14,4,0.0,0.1250784,3,25.0,13.0,9
다사53bb24aa,6,0,0.0,0.0,0,2.0,1.0,1
다사53bb24ab,0,6,0.0,0.093824,0,6.0,5.0,1
다사53bb24ba,0,15,0.0,0.062736,1,15.0,17.0,1
다사53bb24bb,0,1,0.0,0.0,0,0.0,0.0,1
다사53bb25aa,0,0,0.0,0.0,0,0.0,0.0,1
다사53bb25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사53bb25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54aa14bb,3,7,0.0,0.031488,1,0.0,6.0,1
다사54aa15aa,37,4,0.0,0.1472,3,32.0,1.0,9
다사54aa15ab,23,1,0.0,0.0,8,15.0,2.0,9
다사54aa15ba,32,0,0.0,0.0,0,12.0,4.0,9
다사54aa15bb,19,0,0.0,0.0,4,3.0,4.0,9
다사54aa16aa,34,0,0.0,0.0670288,0,19.0,0.0,9
다사54aa16ab,14,0,0.0,0.0,0,9.0,0.0,1
다사54aa16ba,0,38,0.0138832,0.026,21,66.0,11.0,7
다사54aa16bb,0,47,0.0414044799999999,0.03254144,16,109.0,14.0,7
다사54aa17aa,21,42,0.049968,0.05322528,2,279.0,54.0,4
다사54aa17ab,25,7,0.01584,0.133408,7,31.0,18.0,9
다사54aa17ba,15,17,0.0,0.060144,8,10.0,0.0,9
다사54aa17bb,8,1,0.0,0.0,5,6.0,0.0,1
다사54aa18aa,4,0,0.0,0.0,0,4.0,0.0,1
다사54aa18ab,9,0,0.26656,0.0,4,5.0,2.0,1
다사54aa18ba,10,0,0.0,0.0,10,4.0,5.0,9
다사54aa18bb,0,11,0.0024,0.013264,5,31.0,8.0,1
다사54aa19aa,0,66,0.10536224,0.052352,23,156.0,27.0,7
다사54aa19ab,0,33,0.04716064,0.025296,7,48.0,12.0,4
다사54aa19ba,18,3,0.0,0.0,0,23.0,22.0,9
다사54aa19bb,0,0,0.0,0.0,0,2.0,1.0,1
다사54aa20aa,0,0,0.0,0.0,0,0.0,0.0,1
다사54aa20ab,0,0,0.0,0.0,0,3.0,0.0,1
다사54aa20ba,20,0,0.0,0.0,4,23.0,17.0,9
다사54aa20bb,17,1,0.0,0.0,8,68.0,55.0,5
다사54aa21aa,20,0,0.0,0.0,8,114.0,76.0,5
다사54aa21ab,38,0,0.0,0.0,7,92.0,57.0,5
다사54aa21ba,29,0,0.0,0.0,1,60.0,39.0,9
다사54aa21bb,39,0,0.0,0.0398016,0,172.0,82.0,5
다사54aa22aa,45,0,0.0,0.228976,16,282.0,97.0,5
다사54aa22ab,24,0,0.0,0.0,13,68.0,52.0,5
다사54aa22ba,33,0,0.0,0.0560768,14,76.0,31.0,9
다사54aa22bb,23,0,0.0,0.0,8,18.0,0.0,9
다사54aa23aa,37,0,0.0,0.0,5,32.0,30.0,9
다사54aa23ab,35,0,0.0,0.0,3,19.0,39.0,9
다사54aa23ba,16,9,0.06,0.01264,7,34.0,8.0,9
다사54aa23bb,24,9,0.005296,0.013088,4,47.0,15.0,9
다사54aa24aa,16,1,0.0,0.0,3,77.0,32.0,9
다사54aa24ab,29,17,0.011168,0.198976,24,52.0,33.0,4
다사54aa24ba,12,0,1.25784,0.020288,0,15.0,51.0,9
다사54aa24bb,0,0,0.0,0.0,0,0.0,1.0,1
다사54aa25aa,0,0,0.0,0.0,0,0.0,0.0,1
다사54aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사54ab14bb,1,1,0.0,0.034496,0,6.0,6.0,1
다사54ab15aa,7,0,0.0,0.086128,0,8.0,0.0,1
다사54ab15ab,26,0,0.0,0.018528,1,8.0,0.0,9
다사54ab15ba,21,0,0.0,0.0,1,33.0,0.0,9
다사54ab15bb,29,0,0.0,0.3348608,10,3.0,0.0,9
다사54ab16aa,36,0,0.0,0.009936,0,11.0,0.0,9
다사54ab16ab,31,0,0.0,0.0,0,1.0,0.0,9
다사54ab16ba,6,14,0.007488,0.0308,8,139.0,12.0,9
다사54ab16bb,0,60,0.09819744,0.05544,14,150.0,5.0,7
다사54ab17aa,18,16,0.0139654399999999,0.105952,10,888.0,81.0,4
다사54ab17ab,22,3,0.0142809599999999,0.09872,8,70.0,32.0,9
다사54ab17ba,6,8,0.0,0.069296,4,72.0,10.0,1
다사54ab17bb,17,0,0.0,0.022304,5,45.0,0.0,9
다사54ab18aa,0,0,0.0,0.0,0,2.0,0.0,1
다사54ab18ab,0,0,0.410544,0.0,0,0.0,0.0,1
다사54ab18ba,7,0,0.0,0.0,0,1.0,0.0,1
다사54ab18bb,0,1,0.0,0.0,0,5.0,0.0,1
다사54ab19aa,6,56,0.0325424,0.0572128,15,166.0,20.0,7
다사54ab19ab,21,7,0.010464,0.021232,4,114.0,32.0,9
다사54ab19ba,6,0,0.0,0.873872,1,15.0,15.0,1
다사54ab19bb,0,0,0.0,0.0,4,4.0,1.0,1
다사54ab20aa,0,0,0.0,0.0,0,3.0,0.0,1
다사54ab20ab,0,0,0.0,0.0,10,0.0,0.0,1
다사54ab20ba,15,0,0.0,0.029824,12,33.0,24.0,9
다사54ab20bb,46,0,0.0,0.0,17,85.0,83.0,5
다사54ab21aa,26,0,0.0,0.0,9,47.0,62.0,5
다사54ab21ab,26,0,0.0,0.0,8,70.0,59.0,5
다사54ab21ba,29,0,0.0,0.0,9,80.0,53.0,5
다사54ab21bb,29,0,0.0,0.0,6,95.0,22.0,9
다사54ab22aa,28,0,0.0,0.0,4,33.0,12.0,9
다사54ab22ab,39,0,0.0,0.0,17,57.0,16.0,2
다사54ab22ba,22,0,0.0,0.01224,4,43.0,8.0,9
다사54ab22bb,0,0,0.0,0.0,0,3.0,0.0,1
다사54ab23aa,10,0,0.0,0.0,0,77.0,79.0,5
다사54ab23ab,11,0,0.0,0.010576,17,127.0,40.0,9
다사54ab23ba,26,1,0.0,0.677056,0,48.0,35.0,9
다사54ab23bb,29,1,0.0,0.081536,4,76.0,44.0,9
다사54ab24aa,22,23,0.002016,0.083808,6,32.0,23.0,9
다사54ab24ab,23,0,0.0,0.02456,0,14.0,22.0,9
다사54ab24ba,7,0,0.0,0.0,0,8.0,18.0,1
다사54ab24bb,0,0,0.0,0.0,0,0.0,0.0,1
다사54ab25aa,2,0,0.0,0.741536,0,18.0,6.0,1
다사54ab25ab,13,0,0.0,0.0,18,17.0,4.0,9
다사54ab25ba,7,0,0.0,0.0,0,30.0,0.0,1
다사54ba14bb,0,0,0.0,0.0,0,0.0,0.0,1
다사54ba15aa,0,0,0.0,0.019696,1,2.0,0.0,1
다사54ba15ab,3,1,0.0,0.0,0,1.0,0.0,1
다사54ba15ba,12,0,0.0,0.01024,0,10.0,0.0,1
다사54ba15bb,22,0,0.0,0.01976,0,10.0,0.0,9
다사54ba16aa,34,0,0.0,0.0190944,0,34.0,0.0,9
다사54ba16ab,21,0,0.0,0.0,0,5.0,0.0,9
다사54ba16ba,18,4,0.001904,0.0,6,23.0,12.0,9
다사54ba16bb,8,3,0.0,0.044896,5,17.0,1.0,1
다사54ba17aa,10,8,0.0,0.316128,0,23.0,42.0,9
다사54ba17ab,14,7,0.0,0.190704,0,83.0,25.0,9
다사54ba17ba,0,4,0.0,0.05296,19,10.0,2.0,1
다사54ba17bb,8,0,0.0,0.0,3,112.0,0.0,1
다사54ba18aa,5,0,0.037968,0.0,0,72.0,0.0,1
다사54ba18ab,13,0,0.0,0.0,4,6.0,1.0,1
다사54ba18ba,24,9,0.0,0.0,21,36.0,12.0,9
다사54ba18bb,33,11,0.0,0.002208,4,24.0,14.0,9
다사54ba19aa,20,0,0.0,0.0,5,2.0,0.0,9
다사54ba19ab,20,0,0.0,0.0,0,15.0,0.0,9
다사54ba19ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54ba19bb,0,0,0.0,0.0,0,0.0,0.0,1
다사54ba20aa,0,0,0.0,0.0,0,2.0,0.0,1
다사54ba20ab,6,6,0.0,0.0,0,25.0,6.0,1
다사54ba20ba,2,0,0.0,0.0,0,73.0,27.0,1
다사54ba20bb,42,0,1.07056,0.0,19,92.0,68.0,5
다사54ba21aa,37,0,0.0,0.0101712,12,103.0,73.0,5
다사54ba21ab,29,0,0.0,0.0,3,26.0,28.0,9
다사54ba21ba,39,0,0.0,0.0,28,47.0,29.0,2
다사54ba21bb,32,0,0.0,0.0,14,63.0,33.0,9
다사54ba22aa,17,0,0.0,0.0,12,70.0,29.0,9
다사54ba22ab,3,0,0.0,0.0,3,31.0,10.0,1
다사54ba22ba,26,1,0.0,0.0,4,39.0,9.0,9
다사54ba22bb,0,14,0.0,0.0,0,6.0,2.0,1
다사54ba23aa,10,8,0.0,0.0,0,40.0,19.0,1
다사54ba23ab,18,7,0.014672,0.0272224,9,95.0,44.0,9
다사54ba23ba,30,18,0.0541952,0.0427408,10,566.0,41.0,4
다사54ba23bb,20,0,0.0,0.03912,0,28.0,47.0,9
다사54ba24aa,16,1,0.0,0.0,0,14.0,24.0,9
다사54ba24ab,22,0,0.0,0.044928,0,54.0,58.0,5
다사54ba24ba,15,3,0.003568,0.047024,2,41.0,52.0,9
다사54ba24bb,19,0,0.056256,0.00376,3,54.0,25.0,9
다사54ba25aa,16,0,0.0,0.0,8,17.0,22.0,9
다사54ba25ab,2,0,0.0,0.0,3,12.0,8.0,1
다사54ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54ba25bb,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb14bb,0,0,0.0,0.0,0,1.0,0.0,1
다사54bb15aa,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb15ab,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb15ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb15bb,0,0,0.0,0.0,0,1.0,0.0,1
다사54bb16aa,12,8,0.0,0.044128,0,13.0,3.0,1
다사54bb16ab,16,7,0.0,0.114256,5,12.0,0.0,9
다사54bb16ba,21,0,0.0,0.014928,5,14.0,12.0,9
다사54bb16bb,17,8,0.0,0.136384,4,8.0,3.0,9
다사54bb17aa,15,14,0.0,0.144816,3,21.0,9.0,9
다사54bb17ab,20,1,0.0,0.1644,0,81.0,17.0,9
다사54bb17ba,28,3,0.085088,0.028992,1,30.0,14.0,9
다사54bb17bb,25,6,0.0,0.005712,24,21.0,1.0,9
다사54bb18aa,36,6,0.0,0.014864,3,23.0,0.0,9
다사54bb18ab,6,37,0.03357728,0.004704,11,100.0,8.0,4
다사54bb18ba,0,53,0.11616464,0.0737216,11,125.0,16.0,7
다사54bb18bb,10,43,0.0572478399999999,0.108528,14,87.0,32.0,4
다사54bb19aa,2,0,0.026256,0.00816,0,16.0,5.0,1
다사54bb19ab,17,0,0.0,0.0,5,19.0,0.0,9
다사54bb19ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb19bb,0,0,0.0,0.0,0,1.0,0.0,1
다사54bb20aa,0,0,0.0,0.0,0,0.0,1.0,1
다사54bb20ab,14,0,0.0,0.0,7,32.0,18.0,9
다사54bb20ba,19,3,0.0,0.0,3,73.0,80.0,5
다사54bb20bb,35,0,0.0,0.2192752,21,296.0,124.0,5
다사54bb21aa,4,0,0.0,0.0,0,4.0,58.0,9
다사54bb21ab,15,0,0.0,0.0,5,16.0,14.0,9
다사54bb21ba,40,0,0.0,0.0112016,21,100.0,36.0,2
다사54bb21bb,16,0,0.0,0.0,30,83.0,25.0,4
다사54bb22aa,13,0,0.0,0.0,0,90.0,24.0,9
다사54bb22ab,15,15,0.01056,0.110864,30,140.0,42.0,4
다사54bb22ba,9,43,0.0459025599999999,0.06410224,17,234.0,25.0,7
다사54bb22bb,7,46,0.0148,0.032288,0,60.0,17.0,4
다사54bb23aa,16,42,0.0830688,0.1148864,16,305.0,42.0,4
다사54bb23ab,13,43,0.06557856,0.06353056,28,282.0,46.0,7
다사54bb23ba,15,30,0.0705952,0.0738416,19,299.0,34.0,4
다사54bb23bb,5,0,0.0,0.0,0,33.0,17.0,1
다사54bb24aa,0,0,0.0,0.0,0,2.0,13.0,1
다사54bb24ab,0,5,0.0,0.0,0,5.0,3.0,1
다사54bb24ba,0,2,0.0,0.026608,0,12.0,3.0,1
다사54bb24bb,6,3,0.0,0.072256,0,9.0,6.0,1
다사54bb25aa,1,0,0.0,0.0,0,0.0,0.0,1
다사54bb25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb25bb,0,0,0.0,0.0,0,0.0,0.0,1
다사54bb26aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa14ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa14bb,0,0,0.0,0.0,0,2.0,0.0,1
다사55aa15aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa15ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa15ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa15bb,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa16aa,0,0,0.0,0.0,0,1.0,0.0,1
다사55aa16ab,0,2,0.0,0.0,0,1.0,0.0,1
다사55aa16ba,0,0,0.0,0.0,0,1.0,0.0,1
다사55aa16bb,0,4,0.0,0.0,0,1.0,0.0,1
다사55aa17aa,0,11,0.0,0.035824,3,10.0,0.0,1
다사55aa17ab,11,1,0.0,0.083472,7,29.0,0.0,1
다사55aa17ba,29,12,0.031616,0.061792,17,46.0,3.0,9
다사55aa17bb,14,25,0.0093344,0.081832,9,120.0,18.0,4
다사55aa18aa,33,17,0.027408,0.044736,8,117.0,21.0,9
다사55aa18ab,14,35,0.0859528,0.037488,9,71.0,9.0,4
다사55aa18ba,22,32,0.03921888,0.032848,24,101.0,25.0,4
다사55aa18bb,34,11,0.0,0.019232,4,106.0,41.0,9
다사55aa19aa,40,6,0.03160576,0.25656,5,110.0,52.0,5
다사55aa19ab,30,0,0.0,0.05696,0,28.0,2.0,9
다사55aa19ba,5,0,0.0,0.0,0,10.0,5.0,1
다사55aa19bb,25,5,0.0,0.0186944,4,100.0,21.0,9
다사55aa20aa,24,27,0.01531008,0.012,15,131.0,38.0,4
다사55aa20ab,12,17,0.015264,0.04450336,15,96.0,36.0,4
다사55aa20ba,24,0,0.021616,0.017536,18,116.0,43.0,5
다사55aa20bb,31,0,0.0,0.0338144,1,115.0,41.0,9
다사55aa21aa,19,0,0.0,0.0,0,1124.0,34.0,4
다사55aa21ab,5,0,0.0,0.0,4,6.0,26.0,1
다사55aa21ba,32,0,0.0,0.0,1,74.0,38.0,9
다사55aa21bb,34,0,0.0,0.0665728,20,296.0,66.0,5
다사55aa22aa,21,0,0.0,0.0421792,10,326.0,53.0,5
다사55aa22ab,14,2,0.0,0.0,13,148.0,41.0,9
다사55aa22ba,8,14,0.02576928,0.008528,9,259.0,46.0,4
다사55aa22bb,16,7,0.004224,0.014432,10,240.0,48.0,5
다사55aa23aa,18,30,0.1614009599999999,0.2094032,28,802.0,55.0,4
다사55aa23ab,6,58,0.1648129599999999,0.16441808,12,327.0,54.0,7
다사55aa23ba,17,35,0.0566624,0.0532896,18,122.0,49.0,4
다사55aa23bb,6,2,0.004128,0.0,0,34.0,4.0,1
다사55aa24aa,0,0,0.0,0.0,0,1.0,0.0,1
다사55aa24ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa24ba,0,1,0.0,0.0,0,0.0,0.0,1
다사55aa24bb,0,0,0.0,0.026448,0,0.0,0.0,1
다사55aa25aa,2,0,0.0,0.030768,0,1.0,0.0,1
다사55aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa25ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa25bb,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa26aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55aa26ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab14aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab14ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab14ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab14bb,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab15aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab15ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab15ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab15bb,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab16aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab16ab,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab16ba,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab16bb,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab17aa,0,0,0.0,0.0,0,0.0,0.0,1
다사55ab17ab,0,0,0.0,0.027568,3,4.0,0.0,1
다사55ab17ba,5,2,0.0,0.06912,3,14.0,17.0,1
다사55ab17bb,25,16,0.0,0.129248,8,95.0,45.0,5
다사55ab18aa,41,16,0.020064,0.126528,17,153.0,15.0,2
다사55ab18ab,47,0,0.0,0.901392,3,134.0,51.0,2
다사55ab18ba,17,1,0.0,0.0,2,177.0,58.0,5
다사55ab18bb,24,1,0.0,0.0,15,43.0,17.0,9
다사55ab19aa,42,5,0.0,0.023392,0,123.0,24.0,2
다사55ab19ab,36,0,0.0,0.045072,4,58.0,8.0,9
다사55ab19ba,21,0,0.0,0.0,0,13.0,16.0,9
다사55ab19bb,5,29,0.0332608,0.0273024,22,139.0,32.0,4
다사55ab20aa,5,55,0.064295904,0.0256352,36,191.0,17.0,7
다사55ab20ab,8,40,0.084408,0.06932672,25,324.0,33.0,7
다사55ab20ba,31,9,0.0412415999999999,0.067104,15,186.0,19.0,9
다사55ab20bb,6,0,0.0,0.003072,11,33.0,0.0,1
다사55ab21aa,17,0,0.0,0.0,4,38.0,8.0,9
다사55ab21ab,12,0,0.0,0.0,0,84.0,49.0,9
다사55ab21ba,17,2,0.0100512,0.0114767999999999,12,206.0,31.0,9
다사55ab21bb,25,5,0.0047056,0.0046672,7,120.0,26.0,9
다사55ab22aa,29,10,0.0,0.0563551999999999,10,458.0,38.0,4
다사55ab22ab,18,0,0.0,0.0,29,131.0,27.0,4
